coa_combination_id,coa_id,field1,field2,field3,field4,field5,field6,field7,field8,combination,description,ac_type,ef_id,status,rev_enabled_cb,rev_number,effective_start_date,effective_end_date
,1,501,503,9000,540055,3100,501,,,501-503-9000-540055-3100-501,USA-California-Corporate-Cost External Service - JE Account-All-USA-X,X,,,,,,
,1,501,503,9000,541000,3100,501,,,501-503-9000-541000-3100-501,USA-California-Corporate-Cost Intergroup-All-USA-X,X,,,,,,
,1,501,503,9000,542000,3100,501,,,501-503-9000-542000-3100-501,USA-California-Corporate-Cost Intragroup-All-USA-X,X,,,,,,
,1,501,503,9000,542050,3100,501,,,501-503-9000-542050-3100-501,USA-California-Corporate-Cost Intragroup Service-All-USA-X,X,,,,,,
,1,501,503,9000,542500,3100,501,,,501-503-9000-542500-3100-501,USA-California-Corporate-Intercompany PPV-All-USA-X,X,,,,,,
,1,501,503,9000,544500,3100,501,,,501-503-9000-544500-3100-501,USA-California-Corporate-Capitalized Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545000,3100,501,,,501-503-9000-545000-3100-501,USA-California-Corporate-Purchase Price Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545005,3100,501,,,501-503-9000-545005-3100-501,USA-California-Corporate-CM Consign PPV-All-USA-X,X,,,,,,
,1,501,503,9000,545010,3100,501,,,501-503-9000-545010-3100-501,USA-California-Corporate-InterOrg PPV-All-USA-X,X,,,,,,
,1,501,503,9000,545020,3100,501,,,501-503-9000-545020-3100-501,USA-California-Corporate-FX Price Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545050,3100,501,,,501-503-9000-545050-3100-501,USA-California-Corporate-Invoice Price Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545055,3100,501,,,501-503-9000-545055-3100-501,USA-California-Corporate-Supplier OT/Exception Fees-All-USA-X,X,,,,,,
,1,501,503,9000,545060,3100,501,,,501-503-9000-545060-3100-501,USA-California-Corporate-Standards Change Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545100,3100,501,,,501-503-9000-545100-3100-501,USA-California-Corporate-Material Work Order Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545110,3100,501,,,501-503-9000-545110-3100-501,USA-California-Corporate-Lab Work Order Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545120,3100,501,,,501-503-9000-545120-3100-501,USA-California-Corporate-Work Order Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545130,3100,501,,,501-503-9000-545130-3100-501,USA-California-Corporate-Machine Work Order Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545135,3100,501,,,501-503-9000-545135-3100-501,USA-California-Corporate-Outside Processing Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545140,3100,501,,,501-503-9000-545140-3100-501,USA-California-Corporate-Evaluation Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545145,3100,501,,,501-503-9000-545145-3100-501,USA-California-Corporate-Overhead variance-All-USA-X,X,,,,,,
,1,501,503,9000,545200,3100,501,,,501-503-9000-545200-3100-501,USA-California-Corporate-Scrap-All-USA-X,X,,,,,,
,1,501,503,9000,545300,3100,501,,,501-503-9000-545300-3100-501,USA-California-Corporate-Cycle Count Variance-All-USA-X,X,,,,,,
,1,501,503,9000,545400,3100,501,,,501-503-9000-545400-3100-501,USA-California-Corporate-Salvage recovery-All-USA-X,X,,,,,,
,1,501,503,9000,545500,3100,501,,,501-503-9000-545500-3100-501,USA-California-Corporate-Engineering Change Order-All-USA-X,X,,,,,,
,1,501,503,9000,545510,3100,501,,,501-503-9000-545510-3100-501,USA-California-Corporate-Rework-All-USA-X,X,,,,,,
,1,501,503,9000,546000,3100,501,,,501-503-9000-546000-3100-501,USA-California-Corporate-Mfg OH Absorption-All-USA-X,X,,,,,,
,1,501,503,9000,546050,3100,501,,,501-503-9000-546050-3100-501,USA-California-Corporate-Machine OH Absorption-All-USA-X,X,,,,,,
,1,501,503,9000,546100,3100,501,,,501-503-9000-546100-3100-501,USA-California-Corporate-Mfg Labor Absorption-All-USA-X,X,,,,,,
,1,501,503,9000,546150,3100,501,,,501-503-9000-546150-3100-501,USA-California-Corporate-Material OH Absorption-All-USA-X,X,,,,,,
,1,501,503,9000,546200,3100,501,,,501-503-9000-546200-3100-501,USA-California-Corporate-Unabsorbed Burden-All-USA-X,X,,,,,,
,1,501,503,9000,546300,3100,501,,,501-503-9000-546300-3100-501,USA-California-Corporate-Service Labor Absorption-All-USA-X,X,,,,,,
,1,501,503,9000,546350,3100,501,,,501-503-9000-546350-3100-501,USA-California-Corporate-Service OH Absorption-All-USA-X,X,,,,,,
,1,501,503,9000,546400,3100,501,,,501-503-9000-546400-3100-501,USA-California-Corporate-Machine OH Absorption-All-USA-X,X,,,,,,
,1,501,503,9000,547000,3100,501,,,501-503-9000-547000-3100-501,USA-California-Corporate-Warranty Expense-All-USA-X,X,,,,,,
,1,501,503,9000,547005,3100,501,,,501-503-9000-547005-3100-501,USA-California-Corporate-Warranty Expense - JE Account-All-USA-X,X,,,,,,
,1,501,503,9000,547100,3100,501,,,501-503-9000-547100-3100-501,USA-California-Corporate-Installation Provision-All-USA-X,X,,,,,,
,1,501,503,9000,547105,3100,501,,,501-503-9000-547105-3100-501,USA-California-Corporate-Installation Provision - JE Account-All-USA-X,X,,,,,,
,1,501,503,9000,547150,3100,501,,,501-503-9000-547150-3100-501,USA-California-Corporate-Expected loss from Sales Contracts Non-Deductible-All-USA-X,X,,,,,,
,1,501,503,9000,547175,3100,501,,,501-503-9000-547175-3100-501,USA-California-Corporate-Pending Losses from Contract-All-USA-X,X,,,,,,
,1,501,503,9000,548000,3100,501,,,501-503-9000-548000-3100-501,USA-California-Corporate-Inventory Provision-All-USA-X,X,,,,,,
,1,501,503,9000,548010,3100,501,,,501-503-9000-548010-3100-501,USA-California-Corporate-Freight In-All-USA-X,X,,,,,,
,1,501,503,9000,548011,3100,501,,,501-503-9000-548011-3100-501,USA-California-Corporate-Freight In - non taxable (Japan)-All-USA-X,X,,,,,,
,1,501,503,9000,548012,3100,501,,,501-503-9000-548012-3100-501,USA-California-Corporate-Freight In - SVC-All-USA-X,X,,,,,,
,1,501,503,9000,548015,3100,501,,,501-503-9000-548015-3100-501,USA-California-Corporate-Duty & Tax-All-USA-X,X,,,,,,
,1,501,503,9000,548016,3100,501,,,501-503-9000-548016-3100-501,USA-California-Corporate-Duty and Tax - SVC-All-USA-X,X,,,,,,
,1,501,503,9000,548020,3100,501,,,501-503-9000-548020-3100-501,USA-California-Corporate-Freight Out-All-USA-X,X,,,,,,
,1,501,503,9000,548021,3100,501,,,501-503-9000-548021-3100-501,USA-California-Corporate-Freight Out - non taxable (Japan)-All-USA-X,X,,,,,,
,1,501,503,9000,548022,3100,501,,,501-503-9000-548022-3100-501,USA-California-Corporate-Freight Out - SVC-All-USA-X,X,,,,,,
,1,501,503,9000,548030,3100,501,,,501-503-9000-548030-3100-501,USA-California-Corporate-Set-up and Expedite Fees-All-USA-X,X,,,,,,
,1,501,503,9000,548040,3100,501,,,501-503-9000-548040-3100-501,USA-California-Corporate-Packaging Cost-All-USA-X,X,,,,,,
,1,501,503,9000,548050,3100,501,,,501-503-9000-548050-3100-501,USA-California-Corporate-Expensed material-All-USA-X,X,,,,,,
,1,501,503,9000,548060,3100,501,,,501-503-9000-548060-3100-501,USA-California-Corporate-Cash Discount-All-USA-X,X,,,,,,
,1,501,503,9000,548080,3100,501,,,501-503-9000-548080-3100-501,USA-California-Corporate-Royalty Cost-All-USA-X,X,,,,,,
,1,501,503,9000,548090,3100,501,,,501-503-9000-548090-3100-501,USA-California-Corporate-Empowerment-All-USA-X,X,,,,,,
,1,501,503,9000,548200,3100,501,,,501-503-9000-548200-3100-501,USA-California-Corporate-Scrap-All-USA-X,X,,,,,,
,1,501,503,9000,548990,3100,501,,,501-503-9000-548990-3100-501,USA-California-Corporate-Other ODC-All-USA-X,X,,,,,,
,1,501,503,9000,548995,3100,501,,,501-503-9000-548995-3100-501,USA-California-Corporate-Capitalized Freight-All-USA-X,X,,,,,,
,1,501,503,9000,549990,3100,501,,,501-503-9000-549990-3100-501,USA-California-Corporate-COS Intangible Amortization-All-USA-X,X,,,,,,
,1,501,503,9000,550000,3100,501,,,501-503-9000-550000-3100-501,USA-California-Corporate-Labor - Direct-All-USA-X,X,,,,,,
,1,501,503,9000,550010,3100,501,,,501-503-9000-550010-3100-501,USA-California-Corporate-Labor - Indirect-All-USA-X,X,,,,,,
,1,501,503,9000,550013,3100,501,,,501-503-9000-550013-3100-501,USA-California-Corporate-Labor Direct Accrued-All-USA-X,X,,,,,,
,1,501,503,9000,550014,3100,501,,,501-503-9000-550014-3100-501,USA-California-Corporate-Labor Indirect Accrued-All-USA-X,X,,,,,,
,1,501,503,9000,550015,3100,501,,,501-503-9000-550015-3100-501,USA-California-Corporate-Severance-All-USA-X,X,,,,,,
,1,501,503,9000,550020,3100,501,,,501-503-9000-550020-3100-501,USA-California-Corporate-Labor - Other Department-All-USA-X,X,,,,,,
,1,501,503,9000,550022,3100,501,,,501-503-9000-550022-3100-501,USA-California-Corporate-Labor Out - Direct Labor-All-USA-X,X,,,,,,
,1,501,503,9000,550024,3100,501,,,501-503-9000-550024-3100-501,USA-California-Corporate-Fringe Out-All-USA-X,X,,,,,,
,1,501,503,9000,550026,3100,501,,,501-503-9000-550026-3100-501,USA-California-Corporate-Labor Out - Other Departments-All-USA-X,X,,,,,,
,1,501,503,9000,550030,3100,501,,,501-503-9000-550030-3100-501,USA-California-Corporate-Overtime Premium-All-USA-X,X,,,,,,
,1,501,503,9000,550031,3100,501,,,501-503-9000-550031-3100-501,"USA-California-Corporate-Overtime Premium, accrued-All-USA-X",X,,,,,,
,1,501,503,9000,550040,3100,501,,,501-503-9000-550040-3100-501,USA-California-Corporate-Training Time-All-USA-X,X,,,,,,
,1,501,503,9000,552000,3100,501,,,501-503-9000-552000-3100-501,USA-California-Corporate-Saleman's Commissions-All-USA-X,X,,,,,,
,1,501,503,9000,562200,3100,501,,,501-503-9000-562200-3100-501,USA-California-Corporate-Office and forms-All-USA-X,X,,,,,,
,1,501,503,9000,562210,3100,501,,,501-503-9000-562210-3100-501,USA-California-Corporate-Computer Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,562211,3100,501,,,501-503-9000-562211-3100-501,USA-California-Corporate-Computer Supplies - Tutcore only (to be disabled)-All-USA-X,X,,,,,,
,1,501,503,9000,562220,3100,501,,,501-503-9000-562220-3100-501,USA-California-Corporate-Software-All-USA-X,X,,,,,,
,1,501,503,9000,562230,3100,501,,,501-503-9000-562230-3100-501,USA-California-Corporate-Safety-All-USA-X,X,,,,,,
,1,501,503,9000,562240,3100,501,,,501-503-9000-562240-3100-501,USA-California-Corporate-Cleaning & Maintenance Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,562250,3100,501,,,501-503-9000-562250-3100-501,USA-California-Corporate-Cafeteria Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,567990,3100,501,,,501-503-9000-567990-3100-501,USA-California-Corporate-Other Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,568000,3100,501,,,501-503-9000-568000-3100-501,USA-California-Corporate-Expensed Equipment-All-USA-X,X,,,,,,
,1,501,503,9000,568010,3100,501,,,501-503-9000-568010-3100-501,USA-California-Corporate-Equipment Repair & Maintenance-All-USA-X,X,,,,,,
,1,501,503,9000,568020,3100,501,,,501-503-9000-568020-3100-501,USA-California-Corporate-Equipment Rental-All-USA-X,X,,,,,,
,1,501,503,9000,568030,3100,501,,,501-503-9000-568030-3100-501,USA-California-Corporate-Furniture & Fixture-All-USA-X,X,,,,,,
,1,501,503,9000,568040,3100,501,,,501-503-9000-568040-3100-501,USA-California-Corporate-Office Machine-All-USA-X,X,,,,,,
,1,501,503,9000,568045,3100,501,,,501-503-9000-568045-3100-501,USA-California-Corporate-Printers and Peripherals-All-USA-X,X,,,,,,
,1,501,503,9000,568050,3100,501,,,501-503-9000-568050-3100-501,USA-California-Corporate-PC Purchases-All-USA-X,X,,,,,,
,1,501,503,9000,568060,3100,501,,,501-503-9000-568060-3100-501,USA-California-Corporate-Equipment Depreciation-All-USA-X,X,,,,,,
,1,501,503,9000,568065,3100,501,,,501-503-9000-568065-3100-501,USA-California-Corporate-Depreciation Allocation-All-USA-X,X,,,,,,
,1,501,503,9000,575050,3100,501,,,501-503-9000-575050-3100-501,USA-California-Corporate-Lodging-All-USA-X,X,,,,,,
,1,501,503,9000,575060,3100,501,,,501-503-9000-575060-3100-501,USA-California-Corporate-Per Diem-All-USA-X,X,,,,,,
,1,501,503,9000,575061,3100,501,,,501-503-9000-575061-3100-501,USA-California-Corporate-Per Diem - Non Taxable (Japan Use Only)-All-USA-X,X,,,,,,
,1,501,503,9000,575490,3100,501,,,501-503-9000-575490-3100-501,USA-California-Corporate-Other Travel Expenses-All-USA-X,X,,,,,,
,1,501,503,9000,575500,3100,501,,,501-503-9000-575500-3100-501,USA-California-Corporate-Overseas Travel - Japan-All-USA-X,X,,,,,,
,1,501,503,9000,575510,3100,501,,,501-503-9000-575510-3100-501,USA-California-Corporate-Travel - unallowable for gov contracts-All-USA-X,X,,,,,,
,1,501,503,9000,578000,3100,501,,,501-503-9000-578000-3100-501,USA-California-Corporate-Meals-All-USA-X,X,,,,,,
,1,501,503,9000,578010,3100,501,,,501-503-9000-578010-3100-501,USA-California-Corporate-Meals - unallowable for gov contracts-All-USA-X,X,,,,,,
,1,501,503,9000,579000,3100,501,,,501-503-9000-579000-3100-501,USA-California-Corporate-Business Entertainment-All-USA-X,X,,,,,,
,1,501,503,9000,579010,3100,501,,,501-503-9000-579010-3100-501,USA-California-Corporate-Business Entertainment - Unallowable for tax-All-USA-X,X,,,,,,
,1,501,503,9000,580010,3100,501,,,501-503-9000-580010-3100-501,USA-California-Corporate-Utilities-All-USA-X,X,,,,,,
,1,501,503,9000,580030,3100,501,,,501-503-9000-580030-3100-501,USA-California-Corporate-Facilities Repair & Maint-All-USA-X,X,,,,,,
,1,501,503,9000,580031,3100,501,,,501-503-9000-580031-3100-501,USA-California-Corporate-Facilities Cleaning-All-USA-X,X,,,,,,
,1,501,503,9000,580032,3100,501,,,501-503-9000-580032-3100-501,USA-California-Corporate-Facilities Heating-All-USA-X,X,,,,,,
,1,501,503,9000,580033,3100,501,,,501-503-9000-580033-3100-501,USA-California-Corporate-Facilities Electricity-All-USA-X,X,,,,,,
,1,501,503,9000,580034,3100,501,,,501-503-9000-580034-3100-501,USA-California-Corporate-Facilities Water-All-USA-X,X,,,,,,
,1,501,503,9000,580035,3100,501,,,501-503-9000-580035-3100-501,USA-California-Corporate-Facilities Guarding-All-USA-X,X,,,,,,
,1,501,503,9000,580039,3100,501,,,501-503-9000-580039-3100-501,"USA-California-Corporate-Facilities,  Other Expenses-All-USA-X",X,,,,,,
,1,501,503,9000,580040,3100,501,,,501-503-9000-580040-3100-501,USA-California-Corporate-Facilities Rent-All-USA-X,X,,,,,,
,1,501,503,9000,580100,3100,501,,,501-503-9000-580100-3100-501,USA-California-Corporate-Facilities Relo/Rearrangement-All-USA-X,X,,,,,,
,1,501,503,9000,580200,3100,501,,,501-503-9000-580200-3100-501,USA-California-Corporate-Facilities Depreciation-All-USA-X,X,,,,,,
,1,501,503,9000,580300,3100,501,,,501-503-9000-580300-3100-501,USA-California-Corporate-Hazardous Waste-All-USA-X,X,,,,,,
,1,501,503,9000,580400,3100,501,,,501-503-9000-580400-3100-501,USA-California-Corporate-Phone - Telecommuting-All-USA-X,X,,,,,,
,1,501,503,9000,580410,3100,501,,,501-503-9000-580410-3100-501,USA-California-Corporate-Phone - Cellular-All-USA-X,X,,,,,,
,1,501,503,9000,580420,3100,501,,,501-503-9000-580420-3100-501,USA-California-Corporate-Phone - Office-All-USA-X,X,,,,,,
,1,501,503,9000,600000,3100,501,,,501-503-9000-600000-3100-501,USA-California-Corporate-Operating Expenses-All-USA-X,X,,,,,,
,1,512,503,9000,600010,3100,501,,,512-503-9000-600010-3100-501,,X,,,,,,
,1,511,503,9000,600020,3100,501,,,511-503-9000-600020-3100-501,,X,,,,,,
,1,501,503,0000,600020,3100,501,,,501-503-0000-600020-3100-501,USA-California-0000-Salary Exepnse-All-USA,X,,,,,,
,1,510,503,9000,600030,3100,501,,,510-503-9000-600030-3100-501,,X,,,,,,
,1,501,503,9000,610000,3100,501,,,501-503-9000-610000-3100-501,USA-California-Corporate-Professional Fees-All-USA-X,X,,,,,,
,1,501,503,9000,611000,3100,501,,,501-503-9000-611000-3100-501,USA-California-Corporate-Temporary Staffing-All-USA-X,X,,,,,,
,1,501,503,9000,612000,3100,501,,,501-503-9000-612000-3100-501,USA-California-Corporate-Transcription Service-All-USA-X,X,,,,,,
,1,501,503,9000,613000,3100,501,,,501-503-9000-613000-3100-501,USA-California-Corporate-Audit Services-All-USA-X,X,,,,,,
,1,501,503,9000,614000,3100,501,,,501-503-9000-614000-3100-501,USA-California-Corporate-Legal Services-All-USA-X,X,,,,,,
,1,501,503,9000,615000,3100,501,,,501-503-9000-615000-3100-501,USA-California-Corporate-Consulting Services-All-USA-X,X,,,,,,
,1,501,503,9000,620000,3100,501,,,501-503-9000-620000-3100-501,USA-California-Corporate-Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,621000,3100,501,,,501-503-9000-621000-3100-501,USA-California-Corporate-Patient Chargeable Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,622000,3100,501,,,501-503-9000-622000-3100-501,USA-California-Corporate-Medical/Surgical Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,623000,3100,501,,,501-503-9000-623000-3100-501,USA-California-Corporate-Pharmaceuticals-All-USA-X,X,,,,,,
,1,501,503,9000,624000,3100,501,,,501-503-9000-624000-3100-501,USA-California-Corporate-Dietary-All-USA-X,X,,,,,,
,1,501,503,9000,625000,3100,501,,,501-503-9000-625000-3100-501,USA-California-Corporate-Linen Expense-All-USA-X,X,,,,,,
,1,501,503,9000,626000,3100,501,,,501-503-9000-626000-3100-501,USA-California-Corporate-Office Supplies-All-USA-X,X,,,,,,
,1,501,503,9000,627000,3100,501,,,501-503-9000-627000-3100-501,USA-California-Corporate-Small Equipment-All-USA-X,X,,,,,,
,1,501,503,9000,628000,3100,501,,,501-503-9000-628000-3100-501,USA-California-Corporate-Postage-All-USA-X,X,,,,,,
,1,501,503,9000,629000,3100,501,,,501-503-9000-629000-3100-501,USA-California-Corporate-Purchase Discounts-All-USA-X,X,,,,,,
,1,501,503,9000,629100,3100,501,,,501-503-9000-629100-3100-501,USA-California-Corporate-Inventory Adjustment-All-USA-X,X,,,,,,
,1,501,503,9000,629200,3100,501,,,501-503-9000-629200-3100-501,USA-California-Corporate-Average Cost Variance-All-USA-X,X,,,,,,
,1,501,503,9000,629300,3100,501,,,501-503-9000-629300-3100-501,USA-California-Corporate-Average Cost Adjustment-All-USA-X,X,,,,,,
,1,501,503,9000,629400,3100,501,,,501-503-9000-629400-3100-501,USA-California-Corporate-Purchase Price Variance-All-USA-X,X,,,,,,
,1,501,503,9000,629500,3100,501,,,501-503-9000-629500-3100-501,USA-California-Corporate-Invoice Price Variance-All-USA-X,X,,,,,,
,1,501,503,9000,629600,3100,501,,,501-503-9000-629600-3100-501,USA-California-Corporate-Inter-Inventory Transfer Credit-All-USA-X,X,,,,,,
,1,501,503,9000,629700,3100,501,,,501-503-9000-629700-3100-501,USA-California-Corporate-Cost of Goods Sold-All-USA-X,X,,,,,,
,1,501,503,9000,630000,3100,501,,,501-503-9000-630000-3100-501,USA-California-Corporate-Purchased Services-All-USA-X,X,,,,,,
,1,501,503,9000,631000,3100,501,,,501-503-9000-631000-3100-501,USA-California-Corporate-Utilities-All-USA-X,X,,,,,,
,1,501,503,9000,632000,3100,501,,,501-503-9000-632000-3100-501,USA-California-Corporate-Housekeeping-All-USA-X,X,,,,,,
,1,501,503,9000,633000,3100,501,,,501-503-9000-633000-3100-501,USA-California-Corporate-Lawn/Garden Services-All-USA-X,X,,,,,,
,1,501,503,9000,634000,3100,501,,,501-503-9000-634000-3100-501,USA-California-Corporate-Advertising-All-USA-X,X,,,,,,
,1,501,503,9000,635000,3100,501,,,501-503-9000-635000-3100-501,USA-California-Corporate-Printing-All-USA-X,X,,,,,,
,1,501,503,9000,636000,3100,501,,,501-503-9000-636000-3100-501,USA-California-Corporate-Photocopying-All-USA-X,X,,,,,,
,1,501,503,9000,637000,3100,501,,,501-503-9000-637000-3100-501,USA-California-Corporate-Patient Transportation-All-USA-X,X,,,,,,
,1,501,503,9000,638000,3100,501,,,501-503-9000-638000-3100-501,USA-California-Corporate-Other Purchased Services-All-USA-X,X,,,,,,
,1,501,503,9000,640000,3100,501,,,501-503-9000-640000-3100-501,USA-California-Corporate-Repairs and Maintenance-All-USA-X,X,,,,,,
,1,501,503,9000,641000,3100,501,,,501-503-9000-641000-3100-501,USA-California-Corporate-Maintenance Contracts-All-USA-X,X,,,,,,
,1,501,503,9000,642000,3100,501,,,501-503-9000-642000-3100-501,USA-California-Corporate-General Maintenance-All-USA-X,X,,,,,,
,1,501,503,9000,643000,3100,501,,,501-503-9000-643000-3100-501,USA-California-Corporate-Instrument Repair-All-USA-X,X,,,,,,
,1,501,503,9000,644000,3100,501,,,501-503-9000-644000-3100-501,USA-California-Corporate-Clinical Equipment Maintenance-All-USA-X,X,,,,,,
,1,501,503,9000,645000,3100,501,,,501-503-9000-645000-3100-501,USA-California-Corporate-Repairs and Maintenance Accrual-All-USA-X,X,,,,,,
,1,501,503,9000,650000,3100,501,,,501-503-9000-650000-3100-501,USA-California-Corporate-Insurance-All-USA-X,X,,,,,,
,1,501,503,9000,651000,3100,501,,,501-503-9000-651000-3100-501,USA-California-Corporate-Malpractice Insurance-All-USA-X,X,,,,,,
,1,501,503,9000,652000,3100,501,,,501-503-9000-652000-3100-501,USA-California-Corporate-General Insurance-All-USA-X,X,,,,,,
,1,501,503,9000,653000,3100,501,,,501-503-9000-653000-3100-501,USA-California-Corporate-Uninsured Loss-All-USA-X,X,,,,,,
,1,501,503,9000,660000,3100,501,,,501-503-9000-660000-3100-501,"USA-California-Corporate-Depreciation, Amortization and Lease Costs-All-USA-X",X,,,,,,
,1,501,503,9000,661000,3100,501,,,501-503-9000-661000-3100-501,USA-California-Corporate-Depreciation-All-USA-X,X,,,,,,
,1,501,503,9000,662000,3100,501,,,501-503-9000-662000-3100-501,USA-California-Corporate-Gain/Loss on Disposal-All-USA-X,X,,,,,,
,1,501,503,9000,663000,3100,501,,,501-503-9000-663000-3100-501,USA-California-Corporate-Leased Building-All-USA-X,X,,,,,,
,1,501,503,9000,664000,3100,501,,,501-503-9000-664000-3100-501,USA-California-Corporate-Capital Leases-All-USA-X,X,,,,,,
,1,501,503,9000,665000,3100,501,,,501-503-9000-665000-3100-501,USA-California-Corporate-Leased Equipment-All-USA-X,X,,,,,,
,1,501,503,9000,666000,3100,501,,,501-503-9000-666000-3100-501,USA-California-Corporate-Amortization of Bond Cost-All-USA-X,X,,,,,,
,1,501,503,9000,670000,3100,501,,,501-503-9000-670000-3100-501,USA-California-Corporate-Interest Expense-All-USA-X,X,,,,,,
,1,501,503,9000,671000,3100,501,,,501-503-9000-671000-3100-501,USA-California-Corporate-Interest Expense - Bond Issue-All-USA-X,X,,,,,,
,1,501,503,9000,672000,3100,501,,,501-503-9000-672000-3100-501,USA-California-Corporate-Interest Expense - Letter of Credit-All-USA-X,X,,,,,,
,1,501,503,9000,680000,3100,501,,,501-503-9000-680000-3100-501,USA-California-Corporate-Uncompensated care-All-USA-X,X,,,,,,
,1,501,503,9000,681000,3100,501,,,501-503-9000-681000-3100-501,USA-California-Corporate-Provision for Bad Debt-Receivable Writeoff-All-USA-X,X,,,,,,
,1,501,503,9000,682000,3100,501,,,501-503-9000-682000-3100-501,USA-California-Corporate-Provision for Bad Debt-Collection Agency Writeoff-All-USA-X,X,,,,,,
,1,501,503,9000,683000,3100,501,,,501-503-9000-683000-3100-501,USA-California-Corporate-Collection Agency Fees-All-USA-X,X,,,,,,
,1,501,503,9000,690000,3100,501,,,501-503-9000-690000-3100-501,USA-California-Corporate-Other Expense-All-USA-X,X,,,,,,
,1,501,503,9000,691000,3100,501,,,501-503-9000-691000-3100-501,USA-California-Corporate-Rent Expense-All-USA-X,X,,,,,,
,1,501,503,9000,692000,3100,501,,,501-503-9000-692000-3100-501,USA-California-Corporate-Freight-All-USA-X,X,,,,,,
,1,501,503,9000,693000,3100,501,,,501-503-9000-693000-3100-501,USA-California-Corporate-Books and Periodicals-All-USA-X,X,,,,,,
,1,501,503,9000,694000,3100,501,,,501-503-9000-694000-3100-501,USA-California-Corporate-Late Fees-All-USA-X,X,,,,,,
,1,501,503,9000,695000,3100,501,,,501-503-9000-695000-3100-501,USA-California-Corporate-Banking Fees-All-USA-X,X,,,,,,
,1,501,503,9000,696000,3100,501,,,501-503-9000-696000-3100-501,USA-California-Corporate-Membership and Dues-All-USA-X,X,,,,,,
,1,501,503,9000,697000,3100,501,,,501-503-9000-697000-3100-501,USA-California-Corporate-Discounts Taken Unearned-All-USA-X,X,,,,,,
,1,501,503,9000,697100,3100,501,,,501-503-9000-697100-3100-501,USA-California-Corporate-Discounts Taken Earned-All-USA-X,X,,,,,,
,1,501,503,9000,698000,3100,501,,,501-503-9000-698000-3100-501,USA-California-Corporate-Property Tax and Insurance-All-USA-X,X,,,,,,
,1,501,503,9000,698100,3100,501,,,501-503-9000-698100-3100-501,USA-California-Corporate-Sales Tax-All-USA-X,X,,,,,,
,1,501,503,9000,699000,3100,501,,,501-503-9000-699000-3100-501,USA-California-Corporate-Miscellaneous-All-USA-X,X,,,,,,
,1,501,503,9000,699990,3100,501,,,501-503-9000-699990-3100-501,USA-California-Corporate-Rounding-All-USA-X,X,,,,,,
,1,501,503,9000,700000,3100,501,,,501-503-9000-700000-3100-501,USA-California-Corporate-Travel Related Expenses-All-USA-X,X,,,,,,
,1,501,503,9000,701000,3100,501,,,501-503-9000-701000-3100-501,USA-California-Corporate-Convention and Seminars-All-USA-X,X,,,,,,
,1,501,503,9000,702000,3100,501,,,501-503-9000-702000-3100-501,USA-California-Corporate-Mileage Reimbursement-All-USA-X,X,,,,,,
,1,501,503,9000,703000,3100,501,,,501-503-9000-703000-3100-501,USA-California-Corporate-Airfare-All-USA-X,X,,,,,,
,1,501,503,9000,703500,3100,501,,,501-503-9000-703500-3100-501,USA-California-Corporate-Car Rental-All-USA-X,X,,,,,,
,1,501,503,9000,704000,3100,501,,,501-503-9000-704000-3100-501,USA-California-Corporate-Accommodation-All-USA-X,X,,,,,,
,1,501,503,9000,705000,3100,501,,,501-503-9000-705000-3100-501,USA-California-Corporate-Mileage-All-USA-X,X,,,,,,
,1,501,503,9000,706000,3100,501,,,501-503-9000-706000-3100-501,USA-California-Corporate-Taxis-All-USA-X,X,,,,,,
,1,501,503,9000,707000,3100,501,,,501-503-9000-707000-3100-501,USA-California-Corporate-Per Diem-All-USA-X,X,,,,,,
,1,501,503,9000,708000,3100,501,,,501-503-9000-708000-3100-501,USA-California-Corporate-Meals-All-USA-X,X,,,,,,
,1,501,503,9000,709000,3100,501,,,501-503-9000-709000-3100-501,USA-California-Corporate-Miscellaneous Travel Expenses-All-USA-X,X,,,,,,
,1,501,503,9000,710000,3100,501,,,501-503-9000-710000-3100-501,USA-California-Corporate-Affiliate Expense-All-USA-X,X,,,,,,
,1,501,503,9000,711000,3100,501,,,501-503-9000-711000-3100-501,USA-California-Corporate-I/C Expense Regional Hospital-All-USA-X,X,,,,,,
,1,501,503,9000,712000,3100,501,,,501-503-9000-712000-3100-501,USA-California-Corporate-I/C Expense Community Hospital-All-USA-X,X,,,,,,
